k,PSD
0.000000000000000000e+00,1.504632769052528010e-36
4.908738521234051744e-02,7.922972876618661342e-02
9.817477042468103487e-02,9.602360637310680680e-03
1.472621556370215523e-01,2.604648087479659573e-03
1.963495408493620697e-01,5.943337327374052792e-02
2.454369260617025872e-01,3.484515783796524740e-02
2.945243112740431046e-01,1.312046646423294799e-02
3.436116964863836221e-01,1.405345127912405179e-02
3.926990816987241395e-01,1.638737587026550813e-02
4.417864669110646569e-01,5.343376489567475693e-04
4.908738521234051744e-01,7.246526983157258826e-04
5.399612373357456363e-01,9.722188062398636702e-04
5.890486225480862092e-01,1.107555229218050224e-03
6.381360077604267822e-01,3.037694463747101122e-03
6.872233929727672441e-01,1.085214629972689176e-03
7.363107781851077061e-01,4.478656677070611512e-03
7.853981633974482790e-01,2.229895503069005691e-03
8.344855486097888519e-01,5.946472568210337461e-04
8.835729338221293139e-01,4.212020383453820150e-04
9.326603190344697758e-01,1.012229961669634023e-03
9.817477042468103487e-01,1.002311427895353785e-03
1.030835089459150922e+00,2.800703683086444920e-03
1.079922474671491273e+00,1.720648383805029719e-04
1.129009859883831846e+00,8.212880231124625608e-04
1.178097245096172418e+00,8.607696715620839897e-04
1.227184630308512991e+00,5.236328080695357677e-04
1.276272015520853564e+00,3.135317784185533878e-04
1.325359400733193915e+00,1.179167675048103714e-04
1.374446785945534488e+00,2.769600589237713301e-04
1.423534171157875061e+00,1.715537331726471620e-05
1.472621556370215412e+00,1.752869440361793090e-04
1.521708941582555985e+00,2.227796127501036028e-05
1.570796326794896558e+00,2.177409199027163519e-07
1.619883712007237131e+00,6.259272319258518233e-34
1.668971097219577704e+00,2.046300565911437666e-34
1.718058482431918055e+00,2.505213560472459137e-34
1.767145867644258628e+00,2.949080227342954900e-34
1.816233252856599201e+00,1.459493785980951956e-34
1.865320638068939552e+00,4.551514126383897231e-35
1.914408023281280125e+00,4.814824860968090702e-35
1.963495408493620697e+00,2.226856498197740600e-34
2.012582793705961048e+00,3.927091527227097251e-34
2.061670178918301843e+00,9.178259891220419793e-35
2.110757564130642194e+00,2.407412430484044816e-35
2.159844949342982545e+00,1.098381921408345234e-34
2.208932334555323340e+00,9.178259891220419793e-35
2.258019719767663691e+00,3.545290962080019124e-35
2.307107104980004486e+00,2.046300565911437666e-34
2.356194490192344837e+00,2.114949435999460112e-34
2.405281875404685188e+00,2.407412430484044816e-35
2.454369260617025983e+00,7.259853110678448718e-35
2.503456645829366334e+00,9.644696049626706256e-34
2.552544031041707129e+00,6.334503957711143778e-34
2.601631416254047480e+00,3.046881357331369221e-35
2.650718801466387831e+00,7.523163845262641387e-36
2.699806186678728626e+00,3.761581922631320025e-37
2.748893571891068976e+00,3.129636159629258689e-34
2.797980957103409327e+00,6.018531076210112041e-36
2.847068342315750122e+00,2.181717515126165615e-34
2.896155727528090473e+00,6.800940116117427461e-34
2.945243112740430824e+00,4.814824860968090488e-34
2.994330497952771619e+00,2.557875707389297617e-35
3.043417883165111970e+00,9.629649721936179265e-35
3.092505268377452765e+00,2.407412430484044816e-33
