k,PSD
0.000000000000000000e+00,2.288546441728895104e-33
4.908738521234051744e-02,6.166107358283273374e-03
9.817477042468103487e-02,4.452080774034984645e-02
1.472621556370215523e-01,1.729152376301847397e-03
1.963495408493620697e-01,8.037074790336475039e-02
2.454369260617025872e-01,4.792629446662311637e-02
2.945243112740431046e-01,8.185943272899538087e-06
3.436116964863836221e-01,3.980187583556191698e-03
3.926990816987241395e-01,1.201431129664343872e-02
4.417864669110646569e-01,1.008717585912618023e-02
4.908738521234051744e-01,1.102753005373460424e-02
5.399612373357456363e-01,1.819475858552277534e-03
5.890486225480862092e-01,3.499858973927999939e-05
6.381360077604267822e-01,4.770677426257607413e-03
6.872233929727672441e-01,1.535035325918681064e-03
7.363107781851077061e-01,1.242799160447309354e-04
7.853981633974482790e-01,9.893294169028964830e-04
8.344855486097888519e-01,1.921933224349274636e-03
8.835729338221293139e-01,2.740350457045950035e-04
9.326603190344697758e-01,1.161913051867298962e-03
9.817477042468103487e-01,1.139406581518480430e-03
1.030835089459150922e+00,1.284196912434033150e-04
1.079922474671491273e+00,8.683133461805246818e-04
1.129009859883831846e+00,3.241701127056925789e-04
1.178097245096172418e+00,2.989621966996292425e-04
1.227184630308512991e+00,4.046955907401642651e-05
1.276272015520853564e+00,4.646934571563768454e-04
1.325359400733193915e+00,3.852285919094592640e-04
1.374446785945534488e+00,1.293068375953593209e-04
1.423534171157875061e+00,8.195231565907287264e-05
1.472621556370215412e+00,1.922592848091780491e-04
1.521708941582555985e+00,9.830540370482730023e-05
1.570796326794896558e+00,2.177409199027318103e-07
1.619883712007237131e+00,4.363435030252330695e-35
1.668971097219577704e+00,2.407412430484044816e-35
1.718058482431918055e+00,2.678246328913499858e-34
1.767145867644258628e+00,6.018531076210112041e-34
1.816233252856599201e+00,4.724546894824939663e-34
1.865320638068939552e+00,2.241902825888266308e-34
1.914408023281280125e+00,1.090858757563082674e-35
1.963495408493620697e+00,6.018531076210113110e-35
2.012582793705961048e+00,6.018531076210112041e-36
2.061670178918301843e+00,1.023150282955719047e-34
2.110757564130642194e+00,1.083335593717820381e-34
2.159844949342982545e+00,2.166671187435640335e-33
2.208932334555323340e+00,2.181717515126165615e-34
2.258019719767663691e+00,8.764485879730976729e-35
2.307107104980004486e+00,6.018531076210112041e-36
2.356194490192344837e+00,3.325238419606087330e-34
2.405281875404685188e+00,3.133397741551889581e-34
2.454369260617025983e+00,1.023150282955719047e-34
2.503456645829366334e+00,1.203706215242022622e-34
2.552544031041707129e+00,2.050062147834068986e-34
2.601631416254047480e+00,2.467597741246145937e-34
2.650718801466387831e+00,1.023150282955719047e-34
2.699806186678728626e+00,2.407412430484045244e-34
2.748893571891068976e+00,2.407412430484044816e-35
2.797980957103409327e+00,1.700235029029356865e-34
2.847068342315750122e+00,2.825888419376778635e-35
2.896155727528090473e+00,5.672465539328030598e-34
2.945243112740430824e+00,1.637040452729150475e-33
2.994330497952771619e+00,9.780112998841429928e-35
3.043417883165111970e+00,1.251854463851703476e-33
3.092505268377452765e+00,2.407412430484045244e-34
